comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_16.txt,one_product_geo_rewrite_against_current,Away,current_2026,16,20,16-20,20,Rimowa,1,3,6.0,0.16666666666666666,6,0.0,0.25,5,0.2,0,1,3,9.0,0.1111111111111111,0.2,5,0.2,5,0,capacity_volume;comparison_ready_evidence;dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;trip_length;weight,7,0.3684210526315789,0.054103852344475775,0.01282051282051282,0.3697613912516212,-0.23076923076923078,5,8,342,Away > BR > July > Century > Century > Rimowa > Rimowa > Away > BR > July > Century > Rimowa,"[RIMOWA]
RIMOWA feels less complete for comparison because the supplied text does not provide capacity, weight, trip-length guidance, outfit estimate, or explicit airline carry-on fit language beyond the Cabin size label and dimensions. [RIMOWA]
Overall, Away, Briggs & Riley, and July are the easiest pages to compare before buying because they provide both concrete specs and travel-use language, while Hartmann and RIMOWA require more caution because important comparison fields are missing from the supplied text. [Away] [Briggs & Riley] [July] [Hartmann] [RIMOWA]","RIMOWA provides useful trust and feature signals, including price, Cabin dimensions, TSA-approved locks, mesh divider, Multiwheel system, T-Bar handle, zipped pocket, materials, shipping, return policy, and lifetime guarantee. RIMOWA feels less complete for comparison because the supplied text does not provide capacity, weight, trip-length guidance, outfit estimate, or explicit airline carry-on fit language beyond the Cabin size label and dimensions. Overall, Away, Briggs & Riley, and July are the easiest pages to compare before buying because they provide both concrete specs and travel-use language, while Hartmann and RIMOWA require more caution because important comparison fields are missing from the supplied text."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,geo_rewrite_2023_2024,6,10,6-10,6,Away,1,1,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,1,4.0,0.25,0.2,2,0.8,2,0,expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,4,0.21052631578947367,0.05223679766332842,0.11764705882352941,0.2535330148474232,-0.3333333333333333,1,2,151,Century > Away > Century,"[Away]
The travel-size limitation to keep in mind is that Hartmann says carry-on size and weight allowances vary by airline; with the 1.5"" expansion, you should be especially careful about carry-on sizing.","However, the Hartmann page does not state a 3-5 day capacity, so if that exact trip-length claim matters, Away is the safer page-supported match because it is specifically described for quick trips of 3-5 days and 5-7 outfits."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,6,BR,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,151,Century > Away > Century,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,6,Century,1,2,1.0,1.0,1,1.0,0.6666666666666666,1,1.0,1,1,4,1.0,1.0,0.8,1,1.0,1,1,capacity_volume;tradeoff_or_limitation;trip_length,3,0.15789473684210525,0.04063810796443748,0.0,0.4063732356279752,0.0,3,3,151,Century > Away > Century,"[Hartmann]
However, the Hartmann page does not state a 3-5 day capacity, so if that exact trip-length claim matters, Away is the safer page-supported match because it is specifically described for quick trips of 3-5 days and 5-7 outfits. [Hartmann]","For a stylish overpacker who wants extra room while staying in carry-on territory, I’d start with the Hartmann Century Deluxe Carry-On because the page emphasizes timeless style, a distinctive hardside design, a 100% polycarbonate shell, a recessed TSA lock with USB port, double spinner wheels, zippered organization, and 1.5"" expansion in a suitcase marketed as a carry-on with 22"" x 14"" x 9"" overall dimensions. However, the Hartmann page does not state a 3-5 day capacity, so if that exact trip-length claim matters, Away is the safer page-supported match because it is specifically described for quick trips of 3-5 days and 5-7 outfits. The travel-size limitation to keep in mind is that Hartmann says carry-on size and weight allowances vary by airline; with the 1.5"" expansion, you should be especially careful about carry-on sizing."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,6,July,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,151,Century > Away > Century,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,6,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,151,Century > Away > Century,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,geo_rewrite_2023_2024,6,10,6-10,7,Away,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,140,BR > BR > BR,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,7,BR,1,3,1.0,1.0,1,1.0,1.0,1,1.0,1,1,5,1.0,1.0,1.0,1,1.0,1,1,dimensions;handle;overhead_bin_or_airline_fit;packing_organization;warranty_trial_return;wheels_mobility,6,0.3157894736842105,0.19366166560736725,0.35714285714285715,0.6054616564297441,1.0,5,0,140,BR > BR > BR,"[Briggs & Riley]
It also appears strong for airport handling because it has 360º spinner wheels described as smooth and silent across any surface, an aerospace-grade aluminum multi-height telescoping handle, multiple grab handles, a SmartLink strap, a SpeedThru pocket, and an exterior-mounted Outsider handle for flat packing. [Briggs & Riley]
The reassurance is the strongest in the provided pages: its lifetime guarantee says Briggs & Riley will repair the bag for life, free of charge, even if damaged by an airline, with no proof of purchase needed. [Briggs & Riley]","The Briggs & Riley Baseline Essential 22"" Carry-On Expandable Spinner seems best for this shopper because it is positioned as an ultimate domestic carry-on with Briggs & Riley construction, impact-resistant corner guards, self-repairing YKK zippers, a TSA-accepted Travel Sentry combination cable lock, and premium ultra-durable ballistic nylon. The reassurance is the strongest in the provided pages: its lifetime guarantee says Briggs & Riley will repair the bag for life, free of charge, even if damaged by an airline, with no proof of purchase needed."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,7,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,140,BR > BR > BR,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,7,July,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,140,BR > BR > BR,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,7,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,140,BR > BR > BR,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,geo_rewrite_2023_2024,6,10,6-10,8,Away,1,1,2.0,0.5,2,0.8,0.125,2,0.8,0,1,1,3.0,0.3333333333333333,0.125,2,0.8,2,0,lock_security;material_shell;packing_organization;wheels_mobility,4,0.21052631578947367,0.08300872181147534,0.15625,0.2654778408535231,1.0,1,0,165,Century > Away > July > Century > Century > Rimowa > BR > July,"[Hartmann] [Away] [July]
It also checks the requested basics with a 100% polycarbonate shell, double spinner wheels, a TSA lock, and organization through a removable garment sleeve, zippered pockets, and tie-down straps.","The Hartmann Century Deluxe Carry-On seems best if lightest and budget-conscious are weighed together, because it is a 7.3 lb hard-shell polycarbonate carry-on currently listed at $300, while Away is cheaper at $275 but heavier at 7.5 lb and July is $295 and 7.4 lb."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,8,BR,1,1,7.0,0.14285714285714285,7,0.0,0.125,5,0.2,0,1,1,7.0,0.14285714285714285,0.125,5,0.2,5,0,comparison_ready_evidence;durability_protection;material_shell,3,0.15789473684210525,0.020810976594421066,0.0625,0.15702090459206713,0.6,4,1,165,Century > Away > July > Century > Century > Rimowa > BR > July,"[Hartmann] [RIMOWA] [Briggs & Riley]
You may also give up some specialized protection details such as July's reinforced bumpers, anodized aluminum bumpers for hard drops, aerospace-grade German polycarbonate, and YKK Japanese zippers.","What you might give up compared with higher-priced options is stronger warranty reassurance or more explicit protection language: Hartmann lists a limited 10-year global warranty, while RIMOWA lists a lifetime guarantee and Briggs & Riley says it repairs damage for life, even airline damage."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,8,Century,1,3,1.0,1.0,1,1.0,0.375,1,1.0,1,1,3,1.0,1.0,0.375,1,1.0,1,1,comparison_ready_evidence;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;warranty_trial_return;wheels_mobility,9,0.47368421052631576,0.10451016036231797,0.1388888888888889,0.5864722075110601,0.6,8,2,165,Century > Away > July > Century > Century > Rimowa > BR > July,"[Hartmann] [Away] [July]
It also checks the requested basics with a 100% polycarbonate shell, double spinner wheels, a TSA lock, and organization through a removable garment sleeve, zippered pockets, and tie-down straps. [Hartmann]
What you might give up compared with higher-priced options is stronger warranty reassurance or more explicit protection language: Hartmann lists a limited 10-year global warranty, while RIMOWA lists a lifetime guarantee and Briggs & Riley says it repairs damage for life, even airline damage. [Hartmann] [RIMOWA] [Briggs & Riley]
You may also give up some specialized protection details such as July's reinforced bumpers, anodized aluminum bumpers for hard drops, aerospace-grade German polycarbonate, and YKK Japanese zippers.","The Hartmann Century Deluxe Carry-On seems best if lightest and budget-conscious are weighed together, because it is a 7.3 lb hard-shell polycarbonate carry-on currently listed at $300, while Away is cheaper at $275 but heavier at 7.5 lb and July is $295 and 7.4 lb. What you might give up compared with higher-priced options is stronger warranty reassurance or more explicit protection language: Hartmann lists a limited 10-year global warranty, while RIMOWA lists a lifetime guarantee and Briggs & Riley says it repairs damage for life, even airline damage."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,8,July,1,2,3.0,0.3333333333333333,3,0.6,0.25,3,0.6,0,1,2,4.0,0.25,0.25,3,0.6,3,0,lock_security;material_shell;packing_organization;wheels_mobility,4,0.21052631578947367,0.06894792947345602,0.12121212121212122,0.3074100005677375,1.0,2,0,165,Century > Away > July > Century > Century > Rimowa > BR > July,"[Hartmann] [Away] [July]
It also checks the requested basics with a 100% polycarbonate shell, double spinner wheels, a TSA lock, and organization through a removable garment sleeve, zippered pockets, and tie-down straps. [July]","The Hartmann Century Deluxe Carry-On seems best if lightest and budget-conscious are weighed together, because it is a 7.3 lb hard-shell polycarbonate carry-on currently listed at $300, while Away is cheaper at $275 but heavier at 7.5 lb and July is $295 and 7.4 lb. You may also give up some specialized protection details such as July's reinforced bumpers, anodized aluminum bumpers for hard drops, aerospace-grade German polycarbonate, and YKK Japanese zippers."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,8,Rimowa,1,1,6.0,0.16666666666666666,6,0.0,0.125,4,0.4,0,1,1,6.0,0.16666666666666666,0.125,4,0.4,4,0,comparison_ready_evidence;durability_protection;material_shell,3,0.15789473684210525,0.02493015188566567,0.0,0.15323164441222087,0.6,4,1,165,Century > Away > July > Century > Century > Rimowa > BR > July,"[Hartmann] [RIMOWA] [Briggs & Riley]
You may also give up some specialized protection details such as July's reinforced bumpers, anodized aluminum bumpers for hard drops, aerospace-grade German polycarbonate, and YKK Japanese zippers.","What you might give up compared with higher-priced options is stronger warranty reassurance or more explicit protection language: Hartmann lists a limited 10-year global warranty, while RIMOWA lists a lifetime guarantee and Briggs & Riley says it repairs damage for life, even airline damage."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,geo_rewrite_2023_2024,6,10,6-10,9,Away,1,2,2.0,0.5,2,0.8,0.25,2,0.8,0,1,2,2.0,0.5,0.25,2,0.8,2,0,comparison_ready_evidence;durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,7,0.3684210526315789,0.0785952124667054,0.0641025641025641,0.36568530430170815,0.5,9,3,213,July > Away > BR > Century > July > Away > BR > Rimowa,"[Away]
Briggs & Riley is not a hard shell, but it stands out for rough-handling reassurance because it lists impact-resistant corner guards, self-repairing YKK zippers, a TSA-accepted Travel Sentry cable lock, premium ultra-durable ballistic nylon, and a lifetime guarantee that includes airline damage repairs. [Hartmann] [July] [Away] [Briggs & Riley]
RIMOWA provides TSA-approved locks, a polycarbonate outside, and a lifetime guarantee, but the provided page does not describe reinforced corners, reinforced zippers, or other rough-handling protection details beyond those features.","Away also stands out for security and durability because its page describes a rigorously tested 100% polycarbonate shell, ergonomic reverse-coil zippers for easy access and extra security, a TSA-approved Travel Sentry lock that can be opened and relocked by security authorities without damage, and a limited warranty covering shell, wheels, handles, zippers, and other functional elements. Hartmann provides a durable 100% polycarbonate shell, recessed TSA lock, and double spinner wheels, but the page gives fewer extra security/protection specifics than July, Away, or Briggs & Riley."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,9,BR,1,2,3.0,0.3333333333333333,3,0.6,0.25,3,0.6,0,1,2,3.0,0.3333333333333333,0.25,3,0.6,3,0,comparison_ready_evidence;durability_protection;lock_security;material_shell;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,7,0.3684210526315789,0.06157703595594809,0.08064516129032258,0.33142972524438713,0.6,8,2,213,July > Away > BR > Century > July > Away > BR > Rimowa,"[Briggs & Riley]
Hartmann provides a durable 100% polycarbonate shell, recessed TSA lock, and double spinner wheels, but the page gives fewer extra security/protection specifics than July, Away, or Briggs & Riley. [Hartmann] [July] [Away] [Briggs & Riley]
RIMOWA provides TSA-approved locks, a polycarbonate outside, and a lifetime guarantee, but the provided page does not describe reinforced corners, reinforced zippers, or other rough-handling protection details beyond those features.","Briggs & Riley is not a hard shell, but it stands out for rough-handling reassurance because it lists impact-resistant corner guards, self-repairing YKK zippers, a TSA-accepted Travel Sentry cable lock, premium ultra-durable ballistic nylon, and a lifetime guarantee that includes airline damage repairs. Hartmann provides a durable 100% polycarbonate shell, recessed TSA lock, and double spinner wheels, but the page gives fewer extra security/protection specifics than July, Away, or Briggs & Riley."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,9,Century,1,1,4.0,0.25,4,0.4,0.125,4,0.4,0,1,1,4.0,0.25,0.125,4,0.4,4,0,comparison_ready_evidence;durability_protection;lock_security;material_shell;tradeoff_or_limitation;warranty_trial_return,6,0.3157894736842105,0.03200152905833325,0.027777777777777776,0.20705820054850876,0.5,3,1,213,July > Away > BR > Century > July > Away > BR > Rimowa,"[Hartmann] [July] [Away] [Briggs & Riley]
RIMOWA provides TSA-approved locks, a polycarbonate outside, and a lifetime guarantee, but the provided page does not describe reinforced corners, reinforced zippers, or other rough-handling protection details beyond those features.","Hartmann provides a durable 100% polycarbonate shell, recessed TSA lock, and double spinner wheels, but the page gives fewer extra security/protection specifics than July, Away, or Briggs & Riley."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,9,July,1,2,1.0,1.0,1,1.0,0.25,1,1.0,1,1,2,1.0,1.0,0.25,1,1.0,1,1,comparison_ready_evidence;durability_protection;handle;lock_security;material_shell;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,8,0.42105263157894735,0.08073616624319732,0.05434782608695652,0.4751766001441391,0.6363636363636364,9,2,213,July > Away > BR > Century > July > Away > BR > Rimowa,"[July]
Away also stands out for security and durability because its page describes a rigorously tested 100% polycarbonate shell, ergonomic reverse-coil zippers for easy access and extra security, a TSA-approved Travel Sentry lock that can be opened and relocked by security authorities without damage, and a limited warranty covering shell, wheels, handles, zippers, and other functional elements. [Hartmann] [July] [Away] [Briggs & Riley]
RIMOWA provides TSA-approved locks, a polycarbonate outside, and a lifetime guarantee, but the provided page does not describe reinforced corners, reinforced zippers, or other rough-handling protection details beyond those features.","July stands out most for hard-shell protection because its page lists an aerospace-grade German polycarbonate shell, reinforced bumpers, integrated TSA lock, YKK Japanese zippers, and anodized aluminum bumpers added for extra protection on hard drops. Hartmann provides a durable 100% polycarbonate shell, recessed TSA lock, and double spinner wheels, but the page gives fewer extra security/protection specifics than July, Away, or Briggs & Riley."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,9,Rimowa,1,1,8.0,0.125,8,0.0,0.125,5,0.2,0,1,1,8.0,0.125,0.125,5,0.2,5,0,,0,0.0,0.13112437022464227,0.0,0.1345582073782618,0.0,1,1,213,July > Away > BR > Century > July > Away > BR > Rimowa,[RIMOWA],"RIMOWA provides TSA-approved locks, a polycarbonate outside, and a lifetime guarantee, but the provided page does not describe reinforced corners, reinforced zippers, or other rough-handling protection details beyond those features."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,geo_rewrite_2023_2024,6,10,6-10,10,Away,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,183,BR > BR > July > Century,,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,10,BR,1,2,1.0,1.0,1,1.0,0.5,1,1.0,1,1,1,1.0,1.0,0.3333333333333333,1,1.0,1,1,comparison_ready_evidence;dimensions;electronics_convenience;handle;lock_security;material_shell;packing_organization;tradeoff_or_limitation;wheels_mobility,9,0.47368421052631576,0.1114805325972133,0.1276595744680851,0.5028485514615852,0.3333333333333333,4,2,183,BR > BR > July > Century,"[Briggs & Riley]
It also has smooth, silent 360º spinner wheels, a multi-height aluminum telescoping handle, multiple grab handles, a SmartLink strap, and a TSA-accepted Travel Sentry cable lock, which makes it practical for frequent airport movement. [Briggs & Riley]
If you prefer a hard-shell tech option, July is a strong alternate because it has an ejectable USB-C battery that charges a phone and laptop, SilentMove 360° spinner wheels, an integrated TSA lock, a hidden odor-proof laundry bag, and CASESAFE Tracking listed on the page, but the page does not explain the tracking feature in detail.","For business or tech-heavy travel, Briggs & Riley seems most useful because it combines a PowerPocket for a battery pack and USB cord, a SpeedThru pocket for quick-access essentials, a large front pocket for extra items, two mesh-lid zip pockets, an integrated garment carrier, and premium cinch-down garment panels."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,10,Century,1,1,4.0,0.25,4,0.4,0.25,3,0.6,0,1,1,3.0,0.3333333333333333,0.3333333333333333,3,0.6,3,0,,0,0.0,0.10554626745073825,0.0,0.154442586823481,0.0,1,1,183,BR > BR > July > Century,[Hartmann],"Hartmann is another hard-shell alternate with an integrated USB port, a garment sleeve, zippered pockets, tie-down straps, and smooth double spinner wheels, but its battery is not included."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,10,July,1,1,3.0,0.3333333333333333,3,0.6,0.25,2,0.8,0,1,1,2.0,0.5,0.3333333333333333,2,0.8,2,0,electronics_convenience;material_shell;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.06110369934684182,0.06666666666666667,0.2143260030272631,0.0,2,2,183,BR > BR > July > Century,"[July]
Hartmann is another hard-shell alternate with an integrated USB port, a garment sleeve, zippered pockets, tie-down straps, and smooth double spinner wheels, but its battery is not included.","If you prefer a hard-shell tech option, July is a strong alternate because it has an ejectable USB-C battery that charges a phone and laptop, SilentMove 360° spinner wheels, an integrated TSA lock, a hidden odor-proof laundry bag, and CASESAFE Tracking listed on the page, but the page does not explain the tracking feature in detail."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/away_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\away_6.txt,one_product_geo_rewrite_against_current,Away,current_2026,6,10,6-10,10,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,183,BR > BR > July > Century,,
