comparison,mode,source_file_current,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_current,question_id,product,cited_current,ref_count_current,first_citation_index,first_citation_score_current,citation_position_proxy_current,citation_position_score_current,citation_share_of_voice_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,brand_mentioned_current,brand_mention_count_current,first_mention_index,first_mention_score_current,mention_share_of_voice_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,top1_mentioned_flag,feature_categories,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_current_minus_baseline,delta_top1_cited_share,delta_pais
01_2023_2024_original_vs_2026_current,one_product_current,delsey_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\delsey_2023vs2026_11.txt,one_product_current,Delsey,current_2026,11,15,11-15,12,Delsey,1,1,7.0,0.14285714285714285,7,0.0,0.125,4,0.4,0,1,2,6.0,0.16666666666666666,0.2222222222222222,4,0.4,4,0,cleaning_care;durability_protection;tradeoff_or_limitation,3,0.15789473684210525,0.021216996851321723,0.0,0.1477271086434473,0.42857142857142855,5,2,268,Travelpro > Travelpro > BEIS > BEIS > INUSA > INUSA > Delsey > Monos,"[Delsey] The provided Delsey text does not specifically mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean care, or a protective finish.","Delsey gives some durability and protection language, including 100% polycarbonate material, corner protection, and a statement that its eco-friendly designs are made to be durable, resistant, and of the highest quality. The provided Delsey text does not specifically mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean care, or a protective finish.",1.0,1.0,0.2,4.0,0.4,0.0,6.0,0.3157894736842105,0.025846154625006494,0.02702702702702703,0.19571451304923076,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2,4.0,0.4,4.0,5.0,0.2,0.0,2.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,-0.05714285714285716,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.004629157773684771,-0.02702702702702703,-0.047987404405783474,0.0,1.0,0.1111111111111111,0.013888888888888895,-0.033333333333333354,0.0,0.0,0.0,2.0,-0.2,0.42857142857142855,3.0,0.0,0.0,0.0,0.0,0.0,-0.047987404405783474
01_2023_2024_original_vs_2026_current,one_product_current,delsey_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\delsey_2023vs2026_11.txt,one_product_current,Delsey,current_2026,11,15,11-15,13,Delsey,1,2,1.0,1.0,1,1.0,0.2857142857142857,1,1.0,1,1,2,1.0,1.0,0.25,1,1.0,1,1,durability_protection;sustainability;tradeoff_or_limitation,3,0.15789473684210525,0.0813516310564659,0.22413793103448276,0.44813662990155334,0.2,3,2,254,Delsey > Delsey > Monos > BEIS > BEIS > Travelpro > INUSA,"[Delsey] Delsey also says its eco-friendly designs are made to be durable, resistant, and of the highest quality, which connects the sustainability claim to durability. [Delsey] The evidence is useful but not very detailed because the provided page text does not state what percentage of the bag is recycled, which parts are recycled, or whether there is a certification.","Delsey provides the clearest sustainability-related claim because its feature list says the bag is made with recycled materials. Delsey also says its eco-friendly designs are made to be durable, resistant, and of the highest quality, which connects the sustainability claim to durability.",1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.21052631578947367,0.0593391012157148,0.04477611940298507,0.5106895013114855,1.0,3.0,0.3333333333333333,0.375,1.0,1.0,1.0,1.0,1.0,1.0,-0.1111111111111111,4.0,5.0,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.022012529840751097,0.1793618116314977,-0.06255287140993215,0.0,-1.0,-0.08333333333333331,-0.0892857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.3111111111111111,-1.0,-3.0,0.0,-1.0,0.0,0.0,-0.06255287140993215
01_2023_2024_original_vs_2026_current,one_product_current,delsey_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\delsey_2023vs2026_11.txt,one_product_current,Delsey,current_2026,11,15,11-15,14,Delsey,1,1,5.0,0.2,5,0.2,0.14285714285714285,3,0.6,0,1,2,4.0,0.25,0.2222222222222222,3,0.6,3,0,electronics_convenience;tradeoff_or_limitation,2,0.10526315789473684,0.03503578067082351,0.0,0.1513931210464454,-0.3333333333333333,1,2,329,Travelpro > Travelpro > BEIS > BEIS > Delsey > Monos > INUSA,[Delsey] The provided Delsey text does not say whether a battery is included or how the USB system is configured.,"Delsey offers useful extras such as a USB port, removable pouch, patented SECURITECH zip, dual-density wheels, soft-touch handles, dedicated pockets, securing straps, and a TSA-accepted lock. The provided Delsey text does not say whether a battery is included or how the USB system is configured.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,4.0,0.21052631578947367,0.03167932239060004,0.029411764705882353,0.2028528923418971,1.0,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,3.0,0.6,3.0,3.0,0.6,0.2,3.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,-0.1333333333333333,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.003356458280223469,-0.029411764705882353,-0.051459771295451706,0.0,1.0,0.07936507936507936,0.0,-0.08333333333333331,0.0,0.0,0.0,2.0,-0.39999999999999997,-0.5333333333333333,-2.0,0.0,0.0,0.0,0.0,0.0,-0.051459771295451706
01_2023_2024_original_vs_2026_current,one_product_current,delsey_2023vs2026_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\delsey_2023vs2026_11.txt,one_product_current,Delsey,current_2026,11,15,11-15,15,Delsey,1,2,5.0,0.2,5,0.2,0.2222222222222222,3,0.6,0,1,1,3.0,0.3333333333333333,0.16666666666666666,3,0.6,3,0,cleaning_care;comparison_ready_evidence;dimensions;lock_security;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;weight;wheels_mobility,9,0.47368421052631576,0.05699924408455062,0.013513513513513514,0.314830384615867,0.25,5,3,321,Travelpro > Travelpro > BEIS > BEIS > Delsey > Delsey > INUSA > INUSA > Monos,"[Delsey] A shopper should double-check airline fit because the provided page text does not include sizer-bin or airline-compliance language, and should also verify the recycled-material details because the page does not state the recycled percentage or components. [Delsey]

INUSA gives useful basic product information, including weight, dimensions, a note that wheels are excluded and 2 inches should be added to height, material and finish claims, TSA lock details, wheels, handles, and airline-suitability language.","Delsey provides a clear core spec set, including exterior and interior dimensions, linear dimensions, trip length, weight, capacity, material, warranty, and return policy.",1.0,3.0,0.3333333333333333,3.0,0.6,0.0,12.0,0.631578947368421,0.06903048317658154,0.07692307692307693,0.4683270143141287,1.0,4.0,0.26666666666666666,0.25,0.3333333333333333,3.0,0.6,3.0,3.0,0.6,0.18181818181818182,13.0,9.0,baseline_11.txt,11-15,True,0.0,-1.0,-0.1333333333333333,0.0,0.0,0.0,-3.0,-0.15789473684210525,-0.012031239092030924,-0.06340956340956341,-0.15349662969826172,0.0,-3.0,-0.1,-0.02777777777777779,0.0,0.0,0.0,0.0,2.0,-0.39999999999999997,0.06818181818181818,-8.0,-6.0,0.0,-1.0,0.0,0.0,-0.15349662969826172
01_2023_2024_original_vs_2026_current,one_product_current,delsey_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\delsey_2023vs2026_6.txt,one_product_current,Delsey,current_2026,6,10,6-10,6,Delsey,1,2,1.0,1.0,1,1.0,0.6666666666666666,1,1.0,1,1,2,1.0,1.0,0.6666666666666666,1,1.0,1,1,capacity_volume;dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,6,0.3157894736842105,0.059650756578449246,0.09375,0.4558172127191986,0.6,4,1,146,Delsey > Delsey > BEIS,"[Delsey] It is still marketed as a carry-on-plus spinner, but the travel-size limitation to keep in mind is its exterior size: 22.75 in. [Delsey] If you want an even roomier fashionable carry-on-style option, the BÉIS Carry-On Roller expands two extra inches and lists 49-61 L capacity, but its page specifically recommends adhering to airline guidelines and checking weight-limit restrictions.","I would recommend the Delsey CHATELET AIR 2.0 Carry-On Plus Spinner because the page directly describes it as “Perfect For: Stylish overpackers who like a little extra room for ‘just in case,’” and it is listed for 3-5 day trips with 44 L of capacity.",1.0,2.0,1.0,1.0,1.0,1.0,7.0,0.3684210526315789,0.11261920708764243,0.12987012987012986,0.4823552380910305,1.0,3.0,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,7.0,6.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.05296845050919319,-0.03612012987012986,-0.026538025371831864,0.0,-1.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523076923076923,-3.0,-5.0,0.0,0.0,0.0,0.0,-0.026538025371831864
01_2023_2024_original_vs_2026_current,one_product_current,delsey_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\delsey_2023vs2026_6.txt,one_product_current,Delsey,current_2026,6,10,6-10,7,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,154,Travelpro > Travelpro > Travelpro > Travelpro,,,1.0,1.0,0.2,2.0,0.8,0.0,0.0,0.0,0.041692950578616925,0.0,0.13167192344905673,1.0,1.0,0.25,0.16666666666666666,0.3333333333333333,2.0,0.8,2.0,5.0,0.2,1.0,3.0,0.0,baseline_6.txt,6-10,True,-1.0,-1.0,-0.2,4.0,-0.8,0.0,0.0,0.0,-0.041692950578616925,0.0,-0.13167192344905673,-1.0,-1.0,-0.25,-0.16666666666666666,-0.3333333333333333,4.0,-0.8,4.0,1.0,-0.2,-1.0,-3.0,0.0,-1.0,-1.0,-4.0,0.0,-0.13167192344905673
01_2023_2024_original_vs_2026_current,one_product_current,delsey_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\delsey_2023vs2026_6.txt,one_product_current,Delsey,current_2026,6,10,6-10,8,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,200,INUSA > INUSA > Travelpro > Monos,,,1.0,1.0,0.25,3.0,0.6,0.0,0.0,0.0,0.031093309727332097,0.0,0.13955199527879975,1.0,1.0,0.16666666666666666,0.2,0.2,3.0,0.6,3.0,4.0,0.4,1.0,3.0,0.0,baseline_6.txt,6-10,True,-1.0,-1.0,-0.25,3.0,-0.6,0.0,0.0,0.0,-0.031093309727332097,0.0,-0.13955199527879975,-1.0,-1.0,-0.16666666666666666,-0.2,-0.2,3.0,-0.6,3.0,2.0,-0.4,-1.0,-3.0,0.0,-1.0,-1.0,-3.0,0.0,-0.13955199527879975
01_2023_2024_original_vs_2026_current,one_product_current,delsey_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\delsey_2023vs2026_6.txt,one_product_current,Delsey,current_2026,6,10,6-10,9,Delsey,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,2,2.0,0.5,0.2857142857142857,2,0.8,2,0,comparison_ready_evidence;lock_security;material_shell;warranty_trial_return,4,0.21052631578947367,0.049945833248355435,0.0,0.23542776314089917,0.6666666666666666,10,2,219,Travelpro > Delsey > Monos > INUSA > BEIS,"[Delsey] Monos stands out for premium shell-and-zipper details, with an unbreakable or aerospace-grade polycarbonate shell, integrated TSA-approved lock, reverse-coil YKK zippers, and a limited lifetime warranty.","Delsey stands out for security-focused zipper protection because it lists a patented SECURITECH zip described as ultra-secure and resistant to intrusion, plus corner protection, a TSA-accepted lock, and a 100% polycarbonate shell. BÉIS also has useful protection details, including a durable hard-sided 100% virgin polycarbonate body, TSA locks, water-resistant zipper tape, and a side handle with a weight-limit indicator, but its page does not emphasize reinforced corners or advanced zipper security as strongly as Travelpro or Delsey.",1.0,2.0,0.5,2.0,0.8,0.0,4.0,0.21052631578947367,0.05337814451651352,0.058823529411764705,0.32827108813962885,1.0,2.0,0.2,0.2,0.5,2.0,0.8,2.0,2.0,0.8,1.0,7.0,0.0,baseline_6.txt,6-10,True,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034323112681580864,-0.058823529411764705,-0.09284332499872969,0.0,0.0,0.08571428571428569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33333333333333337,3.0,2.0,0.0,-1.0,0.0,0.0,-0.09284332499872969
01_2023_2024_original_vs_2026_current,one_product_current,delsey_2023vs2026_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\delsey_2023vs2026_6.txt,one_product_current,Delsey,current_2026,6,10,6-10,10,Delsey,1,1,5.0,0.2,5,0.2,0.2,2,0.8,0,1,1,3.0,0.3333333333333333,0.25,2,0.8,2,0,,0,0.0,0.09080566848171708,0.0,0.14149446702967675,0.0,0,0,158,Travelpro > Travelpro > Travelpro > Travelpro > Delsey,[Delsey],"Delsey is a secondary option if you want a more style-forward tech-friendly carry-on because it lists a USB port, dual-density wheels, soft-touch handles, intelligent compartments, dedicated pockets, securing straps, and a removable pouch, but the provided page gives fewer electronics-access details than Travelpro.",1.0,1.0,0.25,2.0,0.8,0.0,0.0,0.0,0.041692950578616925,0.0,0.1416719234490567,1.0,1.0,0.3333333333333333,0.2,0.5,2.0,0.8,2.0,4.0,0.4,1.0,1.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.04911271790310015,0.0,-0.0001774564193799677,0.0,0.0,-0.08333333333333331,0.0,-0.16666666666666669,0.0,0.0,0.0,1.0,-0.2,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0001774564193799677
01_2023_2024_original_vs_2026_current,one_product_current,desley_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\desley_2023vs2026_16.txt,one_product_current,Delsey,current_2026,16,20,16-20,16,Delsey,1,2,3.0,0.3333333333333333,3,0.6,0.25,3,0.6,0,1,4,3.0,0.3333333333333333,0.3076923076923077,3,0.6,3,0,capacity_volume;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,8,0.42105263157894735,0.0646094945159326,0.022727272727272728,0.3338748494614002,0.2,3,2,311,BEIS > Travelpro > Delsey > Monos > INUSA > Travelpro > BEIS > Delsey,"[Delsey]

I would be cautious about Monos for this exact checklist because the supplied page clearly says Carry-On, polycarbonate shell, TSA-approved lock, and whisper-quiet wheels, but it does not provide capacity, weight, dimensions, or the word spinner in the provided text. [Delsey]","The products that clearly meet the strict checklist are BEIS, Travelpro, and Delsey. Delsey is marketed as the CHATELET AIR 2.0 Carry-On Plus Spinner, lists 360-degree spinner wheels, a TSA-accepted lock, 100% polycarbonate material, and 44 L of capacity. Delsey provides exterior dimensions, capacity, weight, and trip length, but the supplied text does not include a sizer-bin-tested claim or airline-restriction caveat.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,6.0,0.3157894736842105,0.091386135407285,0.08695652173913043,0.2444786000791687,1.0,2.0,0.25,0.2,0.3333333333333333,3.0,0.6,3.0,3.0,0.6,-0.3333333333333333,1.0,2.0,baseline_16.txt,16-20,True,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,-0.0267766408913524,-0.0642292490118577,0.08939624938223154,0.0,2.0,0.05769230769230771,0.04999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,2.0,0.0,0.0,1.0,0.0,0.0,0.08939624938223154
01_2023_2024_original_vs_2026_current,one_product_current,desley_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\desley_2023vs2026_16.txt,one_product_current,Delsey,current_2026,16,20,16-20,17,Delsey,1,1,4.0,0.25,4,0.4,0.125,3,0.6,0,1,1,4.0,0.25,0.1,3,0.6,3,0,capacity_volume;weight,2,0.10526315789473684,0.031359023812760886,0.058823529411764705,0.1694812990865976,0.3333333333333333,2,1,270,BEIS > BEIS > Travelpro > Delsey > Monos > INUSA > BEIS > Travelpro,"[Delsey]

I would not rank Monos or INUSA for capacity-to-weight from the supplied product-page text.","Delsey is close behind on the basic ratio because it lists 44 L at 7.7 lb, and it also includes 360-degree spinner wheels, a TSA-accepted lock, SECURITECH zip protection, intelligent compartments, dedicated pockets, securing straps, and a removable pouch.",1.0,1.0,0.25,3.0,0.6,0.0,3.0,0.15789473684210525,0.02936754789074534,0.0,0.17078579027990345,1.0,1.0,0.16666666666666666,0.16666666666666666,0.25,3.0,0.6,3.0,4.0,0.4,-0.5,1.0,3.0,baseline_16.txt,16-20,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.0019914759220155467,0.058823529411764705,-0.0013044911933058623,0.0,0.0,-0.06666666666666665,-0.04166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,1.0,-2.0,0.0,0.0,0.0,0.0,-0.0013044911933058623
01_2023_2024_original_vs_2026_current,one_product_current,desley_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\desley_2023vs2026_16.txt,one_product_current,Delsey,current_2026,16,20,16-20,18,Delsey,1,4,4.0,0.25,4,0.4,0.2857142857142857,3,0.6,0,1,4,3.0,0.3333333333333333,0.3333333333333333,3,0.6,3,0,comparison_ready_evidence;dimensions;durability_protection;electronics_convenience;expansion;packing_organization;price_value,7,0.3684210526315789,0.06880141518993739,0.06086956521739131,0.396574928346912,0.25,5,3,479,Travelpro > Travelpro > BEIS > Delsey > INUSA > INUSA > Travelpro > Delsey > Travelpro > Delsey > Delsey > BEIS > Monos > Monos,"[Delsey]

For budget shoppers, INUSA is the clearest match because the supplied page shows a sale price of $119.99, an additional 40% off code, and free shipping. [Delsey]

For tech-heavy travelers, Travelpro is the strongest match because it has external USB A and C ports with fast-charge capabilities and a dedicated external-access battery pocket for FAA-compliant power-bank storage, though the power bank is not included. [Delsey]

For style-focused travelers, Delsey is the strongest match because the page emphasizes elegance, soft-touch handles, a peach-skin-touch interior, refined compartments, corner protection, and a stylish overpacker positioning. [Delsey] BEIS is also style-forward because the page calls out the Beige color, a gradient 3D stripe design, vegan-leather trim, and branded hardware details.","Delsey is also directly aimed at stylish overpackers because its page says it is perfect for stylish overpackers who want extra room “just in case,” and it lists 44 L capacity. Delsey is another frequent-flyer-friendly option if quiet, elegant handling is the priority, because its page highlights soft-touch handles, dual-density wheels, precise handling, and quiet movement. Delsey lists a USB port, but the supplied text does not explain the port, battery setup, or charging details. For style-focused travelers, Delsey is the strongest match because the page emphasizes elegance, soft-touch handles, a peach-skin-touch interior, refined compartments, corner protection, and a stylish overpacker positioning.",1.0,2.0,0.1111111111111111,5.0,0.2,0.0,3.0,0.15789473684210525,0.03079098675986277,0.11764705882352941,0.2442730924328119,1.0,2.0,0.3333333333333333,0.2,0.2,5.0,0.2,5.0,9.0,0.0,0.3333333333333333,2.0,1.0,baseline_16.txt,16-20,True,0.0,2.0,0.1388888888888889,-2.0,0.39999999999999997,0.0,4.0,0.21052631578947367,0.03801042843007462,-0.0567774936061381,0.1523018359141001,0.0,2.0,0.0,0.08571428571428569,0.1333333333333333,-2.0,0.39999999999999997,-2.0,-5.0,0.4,-0.08333333333333331,3.0,2.0,0.0,2.0,2.0,0.0,0.1523018359141001
01_2023_2024_original_vs_2026_current,one_product_current,desley_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\desley_2023vs2026_16.txt,one_product_current,Delsey,current_2026,16,20,16-20,19,Delsey,1,1,5.0,0.2,5,0.2,0.14285714285714285,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,capacity_volume;tradeoff_or_limitation,2,0.10526315789473684,0.016897980653022053,0.0,0.1477655610428851,0.1111111111111111,5,4,259,Monos > BEIS > Travelpro > Travelpro > Delsey > INUSA > INUSA,"[Delsey]

I would not recommend INUSA for shoppers who need confirmed packing volume before buying, because the supplied page does not list capacity.","I would not recommend Delsey for shoppers who require the product page itself to prove airline-bin fit, because the supplied text gives carry-on branding, exterior dimensions, capacity, and trip length, but does not include a sizer-bin-tested claim or airline-compliance caveat.",1.0,2.0,0.25,3.0,0.6,0.0,5.0,0.2631578947368421,0.07883837603651127,0.19148936170212766,0.3137893250766565,1.0,1.0,0.2,0.2222222222222222,0.3333333333333333,3.0,0.6,3.0,4.0,0.4,0.3333333333333333,4.0,2.0,baseline_16.txt,16-20,True,0.0,-1.0,-0.04999999999999999,1.0,-0.19999999999999996,0.0,-3.0,-0.15789473684210525,-0.061940395383489215,-0.19148936170212766,-0.16602376403377142,0.0,0.0,-0.033333333333333354,-0.07936507936507936,-0.1333333333333333,1.0,-0.19999999999999996,1.0,1.0,-0.2,-0.2222222222222222,1.0,2.0,0.0,-1.0,-1.0,0.0,-0.16602376403377142
01_2023_2024_original_vs_2026_current,one_product_current,desley_2023vs2026_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\desley_2023vs2026_16.txt,one_product_current,Delsey,current_2026,16,20,16-20,20,Delsey,1,2,4.0,0.25,4,0.4,0.2222222222222222,3,0.6,0,1,2,4.0,0.25,0.2,3,0.6,3,0,comparison_ready_evidence;dimensions;electronics_convenience;lock_security;material_shell;overhead_bin_or_airline_fit;price_value;sustainability;tradeoff_or_limitation;weight;wheels_mobility,11,0.5789473684210527,0.04896905854228013,0.03076923076923077,0.34686533667471786,-0.3333333333333333,4,8,323,Travelpro > BEIS > BEIS > Delsey > Delsey > INUSA > INUSA > Monos > Monos,"[Delsey] Delsey feels less complete than Travelpro for pre-purchase comparison because the supplied text does not explain the USB port, does not include sizer-bin-tested language, and does not include a specific airline-restriction caveat. [Delsey]

INUSA gives useful basics such as sale price, discount code, free shipping, hardside carry-on spinner naming, wheel type, lock type, material, weight, dimensions, and the Travel Sentry-approved lock explanation.","Delsey is clear on the core specs because it provides exterior and interior dimensions, linear dimensions, trip length, weight, capacity, material, warranty, return window, lock type, spinner wheels, and interior organization language. Delsey feels less complete than Travelpro for pre-purchase comparison because the supplied text does not explain the USB port, does not include sizer-bin-tested language, and does not include a specific airline-restriction caveat.",1.0,2.0,0.5,2.0,0.8,0.0,12.0,0.631578947368421,0.07146740366620602,0.09230769230769231,0.42112209071974593,1.0,1.0,0.2,0.25,0.5,2.0,0.8,2.0,2.0,0.8,0.5,3.0,1.0,baseline_16.txt,16-20,True,0.0,0.0,-0.25,1.0,-0.20000000000000007,0.0,-1.0,-0.05263157894736836,-0.022498345123925886,-0.06153846153846154,-0.07425675404502807,0.0,1.0,0.0,-0.02777777777777779,-0.25,1.0,-0.20000000000000007,1.0,2.0,-0.4,-0.8333333333333333,1.0,7.0,0.0,0.0,-1.0,0.0,-0.07425675404502807
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,current_2026,1,5,1-5,1,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,129,Delsey > Delsey > Travelpro,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,inusa_2023vs2026_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\01_2023_2024_original_vs_2026_current\inusa_2023vs2026_1.txt,one_product_current,INUSA,current_2026,1,5,1-5,2,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,103,Travelpro > Travelpro > Delsey,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
