comparison,mode,source_file_current,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_current,question_id,product,cited_current,ref_count_current,first_citation_index,first_citation_score_current,citation_position_proxy_current,citation_position_score_current,citation_share_of_voice_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,brand_mentioned_current,brand_mention_count_current,first_mention_index,first_mention_score_current,mention_share_of_voice_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,top1_mentioned_flag,feature_categories,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_current_minus_baseline,delta_top1_cited_share,delta_pais
01_2023_2024_original_vs_2026_current,one_product_current,br_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_11.txt,one_product_current,BR,current_2026,11,15,11-15,12,BR,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,3,0.6,0,1,1,3.0,0.3333333333333333,0.14285714285714285,3,0.6,3,0,cleaning_care;durability_protection;material_shell;price_value;tradeoff_or_limitation;warranty_trial_return,6,0.3157894736842105,0.07747773065869244,0.2894736842105263,0.27207449350015955,0.3333333333333333,4,2,194,July > Away > BR > Century > Rimowa > July,"Briggs & Riley mentions premium ultra-durable ballistic nylon, impact-resistant corner guards, self-repairing YKK zippers, and lifetime repair coverage, which supports durability, but the page does not provide specific stain, scuff, scratch, water, or wipe-clean claims [Briggs & Riley].","Briggs & Riley mentions premium ultra-durable ballistic nylon, impact-resistant corner guards, self-repairing YKK zippers, and lifetime repair coverage, which supports durability, but the page does not provide specific stain, scuff, scratch, water, or wipe-clean claims  .",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.02337167925008702,0.06818181818181818,0.22805950331413222,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.2,3.0,2.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,1.0,-0.20000000000000007,0.0,0.0,0.0,0.05410605140860542,0.22129186602870815,0.044014990186027336,0.0,0.0,-0.023809523809523808,0.0,0.0,1.0,-0.20000000000000007,1.0,0.0,0.0,0.1333333333333333,1.0,0.0,0.0,0.0,-1.0,0.0,0.044014990186027336
01_2023_2024_original_vs_2026_current,one_product_current,br_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_11.txt,one_product_current,BR,current_2026,11,15,11-15,13,BR,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,2,0.8,0,1,2,2.0,0.5,0.25,2,0.8,2,0,durability_protection;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.061794094800959216,0.21739130434782608,0.24759909355973417,-1.0,0,2,233,Away > Away > BR > July > Rimowa > Century,"Briggs & Riley does not give recycled-material or packaging sustainability claims, but it does provide a concrete repairability and durability signal through its lifetime guarantee, which says the bag will be repaired for life, even if damaged by an airline, with no proof of purchase needed [Briggs & Riley].","Briggs & Riley does not give recycled-material or packaging sustainability claims, but it does provide a concrete repairability and durability signal through its lifetime guarantee, which says the bag will be repaired for life, even if damaged by an airline, with no proof of purchase needed  . Overall, Away is the only product page with direct sustainability or responsible-material evidence; Briggs & Riley has indirect repair-for-life evidence, while the others need sustainability claims double-checked elsewhere.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.03027035732417061,0.06060606060606061,0.2283028752925853,1.0,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.14285714285714285,4.0,3.0,baseline_11.txt,11-15,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.031523737476788605,0.15678524374176547,0.019296218267148862,0.0,1.0,0.10714285714285715,0.023809523809523808,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,-1.1428571428571428,-4.0,-1.0,0.0,0.0,0.0,0.0,0.019296218267148862
01_2023_2024_original_vs_2026_current,one_product_current,br_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_11.txt,one_product_current,BR,current_2026,11,15,11-15,14,BR,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.125,1,1.0,1,1,electronics_convenience;lock_security;packing_organization;wheels_mobility,4,0.21052631578947367,0.13160811825409993,0.28125,0.39394772014204804,1.0,2,0,224,BR > July > Century > Away > Rimowa,"Briggs & Riley seems the most useful overall for travel-day convenience because it combines a SmartLink strap for connecting bags, a SpeedThru quick-access pocket, a PowerPocket for storing a battery pack and passing through a USB cord, a large front pocket for items like jackets or scarves, multiple grab handles, a HideAway ID tag, a TSA-accepted lock, garment carrier, and spinner wheels [Briggs & Riley].","Briggs & Riley seems the most useful overall for travel-day convenience because it combines a SmartLink strap for connecting bags, a SpeedThru quick-access pocket, a PowerPocket for storing a battery pack and passing through a USB cord, a large front pocket for items like jackets or scarves, multiple grab handles, a HideAway ID tag, a TSA-accepted lock, garment carrier, and spinner wheels  .",1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.10526315789473684,0.045953226364552895,0.06382978723404255,0.406484411603631,1.0,3.0,0.2727272727272727,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,0.08565489188954703,0.21742021276595747,-0.012536691461582983,0.0,-2.0,-0.1477272727272727,-0.08571428571428569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-0.012536691461582983
01_2023_2024_original_vs_2026_current,one_product_current,br_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_11.txt,one_product_current,BR,current_2026,11,15,11-15,15,BR,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,2,3.0,0.3333333333333333,0.25,3,0.6,3,0,capacity_volume;dimensions;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,8,0.42105263157894735,0.05998309884441055,0.07142857142857142,0.2569214317989573,0.6,8,2,276,Away > July > BR > Century > Rimowa,"Briggs & Riley gives clear dimensions with and without wheels and handles, expanded and compressed capacity, weight, material, warranty, and many convenience features, though shoppers should double-check airline fit when expanded because the exterior depth ranges from 9 to 11.5 inches [Briggs & Riley].","The strongest information quality appears to come from Away, July, and Briggs & Riley. Briggs & Riley gives clear dimensions with and without wheels and handles, expanded and compressed capacity, weight, material, warranty, and many convenience features, though shoppers should double-check airline fit when expanded because the exterior depth ranges from 9 to 11.5 inches  .",1.0,2.0,0.2,3.0,0.6,0.0,10.0,0.5263157894736842,0.04778286097435948,0.02,0.3244863967562754,1.0,2.0,0.18181818181818182,0.16666666666666666,0.25,3.0,0.6,3.0,5.0,0.2,0.5384615384615384,10.0,3.0,baseline_11.txt,11-15,True,0.0,-1.0,0.1333333333333333,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.012200237870051069,0.05142857142857142,-0.06756496495731806,0.0,0.0,0.06818181818181818,0.033333333333333354,0.08333333333333331,0.0,0.0,0.0,-2.0,0.39999999999999997,0.06153846153846154,-2.0,-1.0,0.0,-1.0,0.0,0.0,-0.06756496495731806
01_2023_2024_original_vs_2026_current,one_product_current,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_16.txt,one_product_current,BR,current_2026,16,20,16-20,16,BR,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,10.0,0.1,0.09090909090909091,4,0.4,4,0,capacity_volume;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,7,0.3684210526315789,0.08466729525932686,0.08928571428571429,0.23734386005437164,0.42857142857142855,5,2,252,July > Away > Rimowa > BR > Century,"[Briggs & Riley]
Hartmann should also be treated cautiously: it is a hardside carry-on with 100% polycarbonate, double spinner wheels, a TSA lock, and 7.3 lb weight, but the page does not state liter capacity, and it warns that carry-on size and weight allowances vary by airline and that an overstuffed bag may not be accepted.","RIMOWA likely meets the practical checklist because it is the Essential Lite Cabin with polycarbonate outside material, TSA-approved locks, a Multiwheel system, 10.1 gal volume, and 4.9 lb weight; 10.1 gal is about 38L, so it clears the capacity threshold, but the page uses “Cabin” and “Multiwheel” rather than explicitly saying “carry-on” and “spinner.”  
Briggs & Riley should be treated cautiously for this hard-shell checklist: it is an Essential 22"" Carry-On Expandable Spinner with 360° spinner wheels, Travel Sentry-approved/TSA-accepted lock language, and 37-48L capacity, but the page lists the material as premium ultra-durable ballistic nylon rather than a hard shell.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,0.0,0.0,0.06353184887173624,1.0,0.2746111316791091,1.0,1.0,0.1,0.14285714285714285,0.1,5.0,0.2,5.0,7.0,0.0,1.0,1.0,0.0,baseline_16.txt,16-20,True,0.0,0.0,0.10714285714285715,-1.0,0.2,0.0,7.0,0.3684210526315789,0.021135446387590615,-0.9107142857142857,-0.037267271624737475,0.0,0.0,-0.009090909090909094,0.05714285714285716,0.0,-1.0,0.2,-1.0,-3.0,0.4,-0.5714285714285714,4.0,2.0,0.0,0.0,1.0,0.0,-0.037267271624737475
01_2023_2024_original_vs_2026_current,one_product_current,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_16.txt,one_product_current,BR,current_2026,16,20,16-20,17,BR,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,1,8.0,0.125,0.1111111111111111,4,0.4,4,0,capacity_volume;dimensions;tradeoff_or_limitation;weight,4,0.21052631578947367,0.024586666011225788,0.043478260869565216,0.176877668823908,0.0,1,1,228,Rimowa > Rimowa > July > Away > BR > Century,"[Briggs & Riley]
Hartmann cannot be ranked fairly for this question because the product page gives weight and dimensions but not stated capacity in liters.","Briggs & Riley can expand from 37L to 48L, but at 10 lb its ratio ranges from about 3.7 to 4.8L per lb and the page lists ballistic nylon rather than a hard shell.",1.0,1.0,0.25,4.0,0.4,0.0,4.0,0.21052631578947367,0.043154763436582144,0.041666666666666664,0.1903195491785445,1.0,1.0,0.08333333333333333,0.125,0.125,4.0,0.4,4.0,4.0,0.4,0.25,5.0,3.0,baseline_16.txt,16-20,True,0.0,0.0,-0.04999999999999999,0.0,0.0,0.0,0.0,0.0,-0.018568097425356356,0.0018115942028985518,-0.013441880354636476,0.0,0.0,0.027777777777777776,0.04166666666666666,0.0,0.0,0.0,0.0,1.0,-0.2,-0.25,-4.0,-2.0,0.0,0.0,0.0,0.0,-0.013441880354636476
01_2023_2024_original_vs_2026_current,one_product_current,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_16.txt,one_product_current,BR,current_2026,16,20,16-20,18,BR,1,2,4.0,0.25,4,0.4,0.2,4,0.4,0,1,4,7.0,0.14285714285714285,0.25,4,0.4,4,0,dimensions;electronics_convenience;handle;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;wheels_mobility,8,0.42105263157894735,0.06658926247423323,0.0851063829787234,0.3269610029241113,-1.0,0,1,285,Away > July > Rimowa > BR > Century > Away > Century > Rimowa > July > BR,"[Briggs & Riley]
Match Hartmann to style-focused travelers or garment-sleeve shoppers who want a hardside carry-on with a distinctive metallic/signature print look, 100% polycarbonate exterior, removable garment sleeve, USB port, TSA lock, double spinner wheels, and a leather-wrapped top handle. [Away] [Hartmann] [RIMOWA] [July] [Briggs & Riley]","Match Briggs & Riley to frequent flyers, business travelers, and formalwear packers who value repair support and packing systems more than hard-shell construction, because it has CX expansion/compression, an integrated garment carrier, Outsider handle, SpeedThru pocket, PowerPocket, Travel Sentry-approved lock language, and a Simple as that lifetime repair guarantee. Match budget shoppers to Away among the USD-priced pages because Away is listed at $275, Hartmann at $370, and RIMOWA at $700; July’s provided text does not include a price, and Briggs & Riley is listed in KRW rather than USD.",1.0,2.0,0.25,3.0,0.6,0.0,13.0,0.6842105263157895,0.15267780160623123,0.1651376146788991,0.4088149744529057,1.0,4.0,0.23529411764705882,0.18181818181818182,0.25,3.0,0.6,3.0,4.0,0.4,0.6,4.0,1.0,baseline_16.txt,16-20,True,0.0,0.0,0.0,1.0,-0.19999999999999996,0.0,-5.0,-0.26315789473684215,-0.086088539131998,-0.08003123170017569,-0.08185397152879442,0.0,0.0,0.01470588235294118,0.018181818181818188,-0.10714285714285715,1.0,-0.19999999999999996,1.0,0.0,0.0,-1.6,-4.0,0.0,0.0,0.0,-1.0,0.0,-0.08185397152879442
01_2023_2024_original_vs_2026_current,one_product_current,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_16.txt,one_product_current,BR,current_2026,16,20,16-20,19,BR,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.16666666666666666,1,1.0,1,1,comparison_ready_evidence;electronics_convenience;tradeoff_or_limitation;weight,4,0.21052631578947367,0.01652549208482752,0.046511627906976744,0.3357204390942401,0.0,2,2,191,BR > July > Rimowa > Away > Century,"[Briggs & Riley]
July may be a weaker choice for shoppers who want the lightest no-battery option, because the selected Original includes a power bank and weighs 7.4 lb/3.4 kg, while the page’s Essential comparison says “No power bank” and 3 kg.","Briggs & Riley may be a weaker choice for shoppers who require a hard shell, because the page describes the material as premium ultra-durable ballistic nylon.",1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.028214681682587388,0.05405405405405406,0.3497159567253273,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,baseline_16.txt,16-20,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.011689189597759869,-0.0075424261470773135,-0.013995517631087195,0.0,0.0,0.023809523809523808,0.033333333333333354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-0.013995517631087195
01_2023_2024_original_vs_2026_current,one_product_current,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_16.txt,one_product_current,BR,current_2026,16,20,16-20,20,BR,1,2,2.0,0.5,2,0.8,0.2,2,0.8,0,1,2,2.0,0.5,0.16666666666666666,2,0.8,2,0,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;lock_security;overhead_bin_or_airline_fit;packing_organization;warranty_trial_return;weight;wheels_mobility,10,0.5263157894736842,0.07227768714182262,0.05172413793103448,0.3941439826794232,0.25,5,3,295,Away > BR > July > Rimowa > Century > Away > July > BR > Rimowa > Century,"[Briggs & Riley]
July is strong on feature detail and travel-use language because it lists 42L capacity, 7.4 lb/3.4 kg weight, dimensions, carry-on approval language, integrated TSA lock, battery approval language, SilentMove 360° spinner wheels, compression, laundry bag, lifetime manufacturing-fault warranty, 100-day returns for unpersonalized items, and shipping language. [Away] [July] [Briggs & Riley] [RIMOWA] [Hartmann]","Briggs & Riley is also very complete for specifications and trust signals because it gives exterior and case dimensions, capacity range, weight, material, spinner/lock features, organization and garment features, Travel Sentry-approved lock language, and a lifetime repair guarantee with no proof of purchase needed. Overall, the easiest pages for side-by-side buying decisions are Away, July, and Briggs & Riley; RIMOWA is concise but somewhat less detailed for packing comparison, and Hartmann feels the least complete because the missing capacity makes several shopper questions harder to answer.",1.0,3.0,0.25,3.0,0.6,0.0,15.0,0.7894736842105263,0.08207993930822838,0.06930693069306931,0.4847067643077113,1.0,3.0,0.21428571428571427,0.25,0.2,3.0,0.6,3.0,4.0,0.4,-0.09090909090909091,5.0,6.0,baseline_16.txt,16-20,True,0.0,-1.0,0.25,-1.0,0.20000000000000007,0.0,-5.0,-0.26315789473684215,-0.009802252166405762,-0.01758279276203483,-0.09056278162828812,0.0,-1.0,-0.047619047619047616,-0.04999999999999999,0.3,-1.0,0.20000000000000007,-1.0,-2.0,0.4,0.34090909090909094,0.0,-3.0,0.0,-1.0,1.0,0.0,-0.09056278162828812
01_2023_2024_original_vs_2026_current,one_product_current,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_6.txt,one_product_current,BR,current_2026,6,10,6-10,6,BR,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,135,Century > Century > Away,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_2023_2024_original_vs_2026_current,one_product_current,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_6.txt,one_product_current,BR,current_2026,6,10,6-10,7,BR,1,3,1.0,1.0,1,1.0,0.75,1,1.0,1,1,2,1.0,1.0,0.5,1,1.0,1,1,durability_protection;handle;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,8,0.42105263157894735,0.1643842250103399,0.30275229357798167,0.6125002153545547,0.3333333333333333,4,2,147,BR > BR > BR > Rimowa,"[Briggs & Riley] It has impact-resistant corner guards, self-repairing YKK zippers, a TSA-accepted Travel Sentry cable lock, 360° spinner wheels described as smooth and silent, and an aerospace-grade aluminum telescoping handle. [Briggs & Riley] Its warranty reassurance is the strongest in the provided pages because the Simple as that lifetime guarantee says the brand will repair the bag free of charge for life if it is damaged, even by an airline, with no proof of purchase needed. [Briggs & Riley] RIMOWA also offers TSA-approved locks, its Multiwheel system, a 30-day return window, and a lifetime guarantee, but the page does not include the same airline-damage and no-proof-of-purchase repair language.","The provided pages do not directly label any brand as “traditional,” but Briggs & Riley Baseline Essential 22” Carry-On Expandable Spinner seems best for the protection, handling, and reassurance criteria.",1.0,5.0,1.0,1.0,1.0,1.0,11.0,0.5789473684210527,0.19687826735606337,0.3515625,0.6578995021554231,1.0,5.0,0.7142857142857143,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,baseline_6.txt,6-10,True,0.0,-2.0,0.0,0.0,0.0,0.0,-3.0,-0.1578947368421053,-0.03249404234572348,-0.04881020642201833,-0.045399286800868466,0.0,-3.0,-0.2142857142857143,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,-8.0,2.0,0.0,-2.0,0.0,0.0,-0.045399286800868466
01_2023_2024_original_vs_2026_current,one_product_current,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_6.txt,one_product_current,BR,current_2026,6,10,6-10,8,BR,1,1,7.0,0.14285714285714285,7,0.0,0.14285714285714285,5,0.2,0,1,1,11.0,0.09090909090909091,0.09090909090909091,5,0.2,5,0,,0,0.0,0.014478036775032396,0.25,0.15230036925976836,1.0,1,0,172,Away > Rimowa > July > Rimowa > July > Century > BR,[RIMOWA] [July] [Hartmann] [Briggs & Riley],"Compared with higher-priced options, Away may give up ultra-light weight, RIMOWA’s premium Multiwheel and T-Bar handle system, July’s ejectable battery and reinforced bumpers, Hartmann’s expansion, USB port, and garment sleeve combination, and Briggs & Riley’s lifetime airline-damage repair promise.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,2.0,0.10526315789473684,0.014263494032968595,0.08,0.147810092290303,1.0,2.0,0.2,0.125,0.14285714285714285,5.0,0.2,5.0,7.0,0.0,-0.3333333333333333,1.0,2.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.0002145427420638009,0.16999999999999998,0.004490276969465357,0.0,-1.0,-0.1090909090909091,0.01785714285714285,-0.05194805194805194,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,-2.0,0.0,0.0,0.0,0.0,0.004490276969465357
01_2023_2024_original_vs_2026_current,one_product_current,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_6.txt,one_product_current,BR,current_2026,6,10,6-10,9,BR,1,2,1.0,1.0,1,1.0,0.2857142857142857,1,1.0,1,1,3,1.0,1.0,0.3333333333333333,1,1.0,1,1,durability_protection;lock_security;material_shell;overhead_bin_or_airline_fit;price_value;warranty_trial_return,6,0.3157894736842105,0.09305681002210946,0.23809523809523808,0.48415020912221635,1.0,14,0,218,BR > July > BR > July > Away > Century > Rimowa,"[Briggs & Riley] [July] Briggs & Riley is the best protection-oriented softside option because it uses premium ultra-durable ballistic nylon, impact-resistant corner guards, self-repairing YKK zippers, and a TSA-accepted Travel Sentry cable lock, and the warranty says airline damage is repaired for life free of charge. [Briggs & Riley] July is the strongest hardside impact-protection pick because it uses an aerospace-grade German polycarbonate shell, reinforced anodised aluminium bumpers for hard drops, YKK Japanese zippers, an integrated TSA lock, and a curved eggshell design that the page says minimises damage.","For protection beyond a basic hard shell, Briggs & Riley and July stand out most, but in different ways. Briggs & Riley is the best protection-oriented softside option because it uses premium ultra-durable ballistic nylon, impact-resistant corner guards, self-repairing YKK zippers, and a TSA-accepted Travel Sentry cable lock, and the warranty says airline damage is repaired for life free of charge. Hartmann adds a recessed TSA lock and durable 100% polycarbonate construction with metallic film, but the page gives fewer rough-handling details than Briggs & Riley or July.",1.0,2.0,0.3333333333333333,2.0,0.8,0.0,7.0,0.3684210526315789,0.08132941472383147,0.07692307692307693,0.33482188834287696,1.0,2.0,0.2222222222222222,0.25,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.42857142857142855,5.0,2.0,baseline_6.txt,6-10,True,0.0,0.0,0.6666666666666667,-1.0,0.19999999999999996,1.0,-1.0,-0.05263157894736842,0.011727395298277987,0.16117216117216115,0.14932832077933939,0.0,1.0,0.1111111111111111,0.0357142857142857,0.6666666666666667,-1.0,0.19999999999999996,-1.0,-2.0,0.4,0.5714285714285714,9.0,-2.0,0.0,0.0,1.0,1.0,0.14932832077933939
01_2023_2024_original_vs_2026_current,one_product_current,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\br_6.txt,one_product_current,BR,current_2026,6,10,6-10,10,BR,1,3,1.0,1.0,1,1.0,0.5,1,1.0,1,1,3,1.0,1.0,0.375,1,1.0,1,1,dimensions;electronics_convenience;handle;overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation;wheels_mobility,7,0.3684210526315789,0.15020474845924742,0.125,0.5724751602181652,0.42857142857142855,5,2,211,BR > BR > BR > July > Away > Century,"[Briggs & Riley] It also has 360° spinner wheels described as smooth and silent, an exterior Outsider handle that creates a flat packing surface, and multiple grab handles, which makes it practical for airports and overhead bins. [Briggs & Riley] The product page does not say it has a built-in power bank, wet-item pocket, or tracking storage. [Briggs & Riley] If built-in charging is more important than quick-access business compartments, July is also strong because it includes an ejectable USB and USB-C battery approved for flying, a hidden odour-proof laundry bag, Y-Strap compression, and SilentMove 360° spinner wheels.","Briggs & Riley Baseline Essential 22” Carry-On Expandable Spinner seems most useful for business or tech-heavy travel because it combines a PowerPocket for storing a battery pack and passing through a USB cord, a SpeedThru pocket for quick-access essentials, a large front pocket, two mesh-lid interior zip pockets, an integrated garment carrier, and premium cinch-down garment panels to reduce wrinkles. It also has 360° spinner wheels described as smooth and silent, an exterior Outsider handle that creates a flat packing surface, and multiple grab handles, which makes it practical for airports and overhead bins.",1.0,3.0,1.0,1.0,1.0,1.0,9.0,0.47368421052631576,0.09630296627026116,0.14102564102564102,0.5851512815131616,1.0,3.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,4.0,2.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.05390178218898625,-0.016025641025641024,-0.0126761212949964,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,1.0,0.0,0.0,0.0,0.0,0.0,-0.0126761212949964
01_2023_2024_original_vs_2026_current,one_product_current,century_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\century_1.txt,one_product_current,Century,current_2026,1,5,1-5,1,Century,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,135,Away > Away > July > Away,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_1.txt,1-5,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
