comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_current,ref_count_current,first_citation_score_current,recommendation_rank_proxy_current,rank_score_proxy_current,top1_cited_flag_current,feature_count_current,feature_coverage_current,tfidf_product_answer_similarity_current,bigram_overlap_product_answer_current,pais_product_answer_influence_score_current,brand_mentioned_current,brand_mention_count_current,mention_share_of_voice_current,citation_share_of_voice_current,first_mention_score_current,mention_position_proxy_current,mention_position_score_current,average_mention_position_proxy_current,citation_position_proxy_current,citation_position_score_current,brand_context_sentiment_score_current,brand_context_positive_hits_current,brand_context_negative_hits_current,source_file_current,prompt_set_label_current,current_baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_current,delta_top1_cited_share,delta_pais
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_11.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,11,15,11-15,11,Delsey,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,4,0.21052631578947367,0.06260423093534465,0.07407407407407407,0.1890705537894081,-0.5,1,3,291,Monos > INUSA > INUSA > Travelpro > Delsey > BEIS,"[Delsey]
BEIS has the most obvious size-risk signals because its exterior dimensions are 22.8"" H x 15.7"" W x 9.8"" D, it expands by 2"", and the page tells shoppers to adhere to airline guidelines and check airline weight limits rather than saying it is sizer-tested or broadly airline-approved.","Delsey has possible size limitations for stricter airlines because it is specifically described as a large Carry-On Plus, sized for the overhead compartment of most domestic airlines, and the FAQ says the larger carry-on fits overhead on most U.S.",1.0,1.0,0.2,5.0,0.2,0.0,0.0,0.0,0.09080566848171708,0.0,0.14149446702967675,1.0,1.0,0.2,0.2,0.2,5.0,0.2,5.0,5.0,0.2,1.0,3.0,0.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,0.0,-1.0,0.2,0.0,4.0,0.21052631578947367,-0.02820143754637243,0.07407407407407407,0.04757608675973135,0.0,0.0,-0.033333333333333354,-0.033333333333333354,0.0,-1.0,0.2,-1.0,0.0,0.0,-1.5,-2.0,3.0,0.0,0.0,1.0,0.0,0.04757608675973135
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_11.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,11,15,11-15,12,Delsey,1,1,7.0,0.14285714285714285,7,0.0,0.14285714285714285,5,0.2,0,1,1,7.0,0.14285714285714285,0.14285714285714285,5,0.2,5,0,,0,0.0,0.09959786628025848,0.0,0.1318243351608136,-1.0,0,1,229,Monos > Monos > Travelpro > Travelpro > INUSA > BEIS > Delsey,[Delsey],"Delsey mentions a textured basketweave polycarbonate shell, shock-absorbing corner protectors that help safeguard against wear and tear, and antimicrobial lining, but the provided page does not specifically claim stain resistance, scuff resistance, scratch resistance, water resistance, or wipe-clean care.",1.0,1.0,0.2,5.0,0.2,0.0,0.0,0.0,0.09080566848171708,0.0,0.14149446702967675,1.0,1.0,0.2,0.2,0.2,5.0,0.2,5.0,5.0,0.2,0.3333333333333333,2.0,1.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,-0.05714285714285716,0.0,0.0,0.0,0.0,0.0,0.008792197798541401,0.0,-0.009670131868863147,0.0,0.0,-0.05714285714285716,-0.05714285714285716,-0.05714285714285716,0.0,0.0,0.0,2.0,-0.2,-1.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.0,-0.009670131868863147
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_11.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,11,15,11-15,13,Delsey,1,2,5.0,0.2,5,0.2,0.25,3,0.6,0,1,2,6.0,0.16666666666666666,0.2222222222222222,3,0.6,3,0,durability_protection;lock_security;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.10090985495348133,0.26666666666666666,0.3194802166047313,-1.0,0,4,249,Monos > Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA,"[Delsey]
Delsey does provide durability information, including a 100% polycarbonate shell, a patented SECURITECH zipper described as 3x more resistant than a standard zipper, shock-absorbing corner protectors, and quality testing. [Delsey]
BEIS does not provide concrete sustainability information in the supplied text beyond listing vegan leather trim as a material, and the page does not frame that material as a sustainability claim.","Delsey provides limited sustainability evidence because the feature list says “Made with Recycled Materials,” but the provided text does not specify which components are recycled or the percentage of recycled content. Delsey does provide durability information, including a 100% polycarbonate shell, a patented SECURITECH zipper described as 3x more resistant than a standard zipper, shock-absorbing corner protectors, and quality testing.",1.0,1.0,0.2,3.0,0.6,0.0,6.0,0.3157894736842105,0.052381403776091254,0.0,0.19696750882539368,1.0,2.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,3.0,0.6,3.0,5.0,0.2,0.0,3.0,3.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,0.048528451177390075,0.26666666666666666,0.12251270777933762,0.0,0.0,-0.1111111111111111,0.10714285714285715,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,1.0,0.0,1.0,0.0,0.0,0.12251270777933762
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_11.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,11,15,11-15,14,Delsey,1,1,4.0,0.25,4,0.4,0.16666666666666666,3,0.6,0,1,2,4.0,0.25,0.2,3,0.6,3,0,electronics_convenience;lock_security;packing_organization;tradeoff_or_limitation;weight;wheels_mobility,6,0.3157894736842105,0.09529751208306932,0.09433962264150944,0.2297016738830157,0.0,2,2,255,Travelpro > Travelpro > BEIS > Delsey > Monos > INUSA,"[Delsey]
Monos has useful organization extras such as a removable compression pad with a zippered pocket, a zipped panel, pockets, a laundry bag, two shoe bags, a luggage tag, a TSA lock, and quiet spinner wheels, but the supplied page does not mention charging, a weight indicator, a bag strap, or tracking-device storage.","Delsey is also convenient because it includes a USB port, TSA lock, removable pouch, laundry and shoe bags, dual compartments, mesh zippered pockets, antimicrobial lining, and dual-density spinner wheels, but the power bank is not included. INUSA covers the basics with TSA-approved locks, 360-degree wheels, dual interior organization, a telescopic handle, gel handles, and oversized zippers, but it has fewer travel-day extras than Travelpro, BEIS, Delsey, or Monos.",1.0,1.0,0.25,4.0,0.4,0.0,8.0,0.42105263157894735,0.025564619380154616,0.02127659574468085,0.22584827288685588,1.0,1.0,0.16666666666666666,0.2,0.25,4.0,0.4,4.0,4.0,0.4,0.0,1.0,1.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,0.0,-1.0,0.19999999999999996,0.0,-2.0,-0.10526315789473684,0.0697328927029147,0.07306302689682859,0.003853400996159828,0.0,1.0,0.033333333333333354,-0.033333333333333354,0.0,-1.0,0.19999999999999996,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.003853400996159828
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_11.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,11,15,11-15,15,Delsey,1,2,5.0,0.2,5,0.2,0.2,3,0.6,0,1,2,5.0,0.2,0.2,3,0.6,3,0,capacity_volume;cleaning_care;dimensions;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,8,0.42105263157894735,0.14855942794330607,0.125,0.33933907857111734,0.2,12,8,395,Travelpro > Travelpro > Monos > Monos > Delsey > Delsey > BEIS > BEIS > INUSA > INUSA,"[Delsey]
Before buying Delsey, a shopper should double-check whether the Carry-On Plus size is accepted on the specific airline, especially international or strict carriers, and should verify warranty terms because the page includes both limited 10-year warranty language and limited lifetime/10-year/5-year warranty language. [Delsey]
BEIS gives helpful feature, material, capacity, weight, care, and dimension information, but it leaves key airline-fit questions unanswered because it does not provide sizer-bin testing, specific airline-fit claims, or expanded exterior dimensions.","Delsey has good but slightly less complete information because it gives dimensions, weight, volume, material, trip-length guidance, domestic-airline fit language, interior features, durability claims, and warranty-related text. Before buying Delsey, a shopper should double-check whether the Carry-On Plus size is accepted on the specific airline, especially international or strict carriers, and should verify warranty terms because the page includes both limited 10-year warranty language and limited lifetime/10-year/5-year warranty language.",1.0,2.0,0.1111111111111111,5.0,0.2,0.0,2.0,0.10526315789473684,0.06620256675718612,0.07142857142857142,0.2338963195335592,1.0,1.0,0.2,0.2,0.2,5.0,0.2,5.0,9.0,0.0,0.3333333333333333,4.0,2.0,baseline_curr/baseline_11_curr.txt,11-15,True,0.0,0.0,0.0888888888888889,-2.0,0.39999999999999997,0.0,6.0,0.3157894736842105,0.08235686118611994,0.053571428571428575,0.10544275903755815,0.0,1.0,0.0,0.0,0.0,-2.0,0.39999999999999997,-2.0,-4.0,0.2,-0.1333333333333333,8.0,6.0,0.0,0.0,2.0,0.0,0.10544275903755815
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_16.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,16,20,16-20,16,Delsey,1,2,2.0,0.5,2,0.8,0.2,2,0.8,0,1,3,2.0,0.5,0.1875,2,0.8,2,0,capacity_volume;lock_security;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,6,0.3157894736842105,0.10630675138958028,0.1044776119402985,0.36675755347246963,0.2,3,2,317,Monos > Delsey > Travelpro > BEIS > INUSA > BEIS > Delsey > Travelpro > INUSA > Monos,"[Delsey]
Travelpro clearly meets the checklist: it is marketed as a Carry-On Hardside Spinner, has a 100% polycarbonate hard shell, spinner wheels, a built-in TSA lock, and 46 L of volume. [BEIS] [Delsey] [Travelpro] [INUSA]
Monos is the clearest low-caution checklist match because the page says it will fit in baggage sizers and overhead bins of all major airlines in North America, Europe, Asia, and Oceania.","Delsey clearly meets the checklist: it is marketed as a Carry-On Plus Spinner, has a lightweight 100% polycarbonate shell, double spinner wheels, an integrated TSA-accepted lock, and 44 L of packing volume. The products to be most cautious about are BÉIS, Delsey, Travelpro, and INUSA for different reasons: BÉIS tells shoppers to adhere to airline guidelines and check airline weight restrictions, Delsey says the Carry-On Plus fits overhead on most domestic or U.S.",1.0,2.0,0.16666666666666666,4.0,0.4,0.0,7.0,0.3684210526315789,0.04029020512747673,0.04054054054054054,0.28782333263289217,1.0,1.0,0.16666666666666666,0.2222222222222222,0.25,4.0,0.4,4.0,6.0,0.0,0.14285714285714285,4.0,3.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.33333333333333337,-2.0,0.4,0.0,-1.0,-0.05263157894736842,0.06601654626210354,0.06393707139975796,0.07893422083957746,0.0,2.0,0.020833333333333343,-0.0222222222222222,0.25,-2.0,0.4,-2.0,-4.0,0.8,0.05714285714285716,-1.0,-1.0,0.0,0.0,2.0,0.0,0.07893422083957746
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_16.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,16,20,16-20,17,Delsey,1,1,6.0,0.16666666666666666,6,0.0,0.14285714285714285,5,0.2,0,1,1,6.0,0.16666666666666666,0.125,5,0.2,5,0,,0,0.0,0.03338278886436102,0.0,0.12334322443953888,1.0,3,0,235,BEIS > BEIS > INUSA > Monos > Travelpro > Delsey > Monos,[Travelpro] [Delsey] [Monos],"Travelpro and Delsey both offer more capacity than Monos, with 46 L and 44 L respectively, but they are heavier at 8.2 lb and 7.74 lb, so their capacity-per-pound ratios are close to Monos rather than clearly better.",1.0,1.0,0.125,4.0,0.4,0.0,0.0,0.0,0.030435857431748748,0.0,0.11442050481968309,1.0,1.0,0.1111111111111111,0.1111111111111111,0.16666666666666666,4.0,0.4,4.0,8.0,0.0,0.0,1.0,1.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.04166666666666666,1.0,-0.2,0.0,0.0,0.0,0.0029469314326122688,0.0,0.008922719619855787,0.0,0.0,0.013888888888888895,0.031746031746031744,0.0,1.0,-0.2,1.0,-2.0,0.0,1.0,2.0,-1.0,0.0,0.0,-1.0,0.0,0.008922719619855787
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_16.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,16,20,16-20,18,Delsey,1,1,6.0,0.16666666666666666,6,0.0,0.14285714285714285,5,0.2,0,1,2,6.0,0.16666666666666666,0.25,5,0.2,5,0,comparison_ready_evidence;overhead_bin_or_airline_fit;sustainability,3,0.15789473684210525,0.058965103922094295,0.05128205128205128,0.16773094251181428,1.0,5,0,317,Monos > BEIS > INUSA > Travelpro > Travelpro > Delsey > Monos,"[Delsey]
For travelers who want a polished, minimalist, globally compatible carry-on, Monos is also a strong fit because the page emphasizes award-winning design, premium materials, vegan leather details, and worldwide major-airline overhead-bin and baggage-sizer fit.","For style-focused travelers, Delsey is the best match because the page highlights a textured basketweave polycarbonate shell, vegan leather trim, corner protectors, and a refined, iconic CHATELET AIR design.",1.0,1.0,0.2,4.0,0.4,0.0,4.0,0.21052631578947367,0.013846692714024188,0.0,0.16820793503403292,1.0,1.0,0.2,0.16666666666666666,0.25,4.0,0.4,4.0,5.0,0.2,1.0,7.0,0.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,-0.033333333333333354,1.0,-0.2,0.0,-1.0,-0.05263157894736842,0.04511841120807011,0.05128205128205128,-0.00047699252221863886,0.0,1.0,0.04999999999999999,-0.023809523809523808,-0.08333333333333334,1.0,-0.2,1.0,1.0,-0.2,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-0.00047699252221863886
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_16.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,16,20,16-20,19,Delsey,1,2,4.0,0.25,4,0.4,0.18181818181818182,4,0.4,0,1,2,4.0,0.25,0.18181818181818182,4,0.4,4,0,capacity_volume;dimensions;expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation;trip_length;weight,7,0.3684210526315789,0.045350920567219094,0.04878048780487805,0.30673813447715803,-0.09090909090909091,5,6,262,Monos > BEIS > Travelpro > Delsey > BEIS > Travelpro > Delsey > INUSA > INUSA > Monos > Travelpro,"[Monos] [BEIS] [Travelpro] [Delsey]
BÉIS may be a weaker choice for shoppers who need the easiest airline-compliance decision, because the page gives large 22.8"" x 15.7"" x 9.8"" exterior dimensions, lists 49-61 L capacity, and specifically recommends that shoppers adhere to airline guidelines and check airline weight restrictions. [Delsey]
INUSA may be a weaker choice for overpackers or longer-trip shoppers because the page positions it for overnight capacity and weekend getaways, and its 37.72 L capacity is only slightly above the shopper’s 37 L threshold.","Monos may be a weaker choice for overpackers who want maximum listed capacity, because its 39.9 L volume is lower than BÉIS at 49-61 L, Travelpro at 46 L, and Delsey at 44 L. Delsey may be a weaker choice for international-airline travelers or strict-size travelers because the page describes the Carry-On Plus as a larger carry-on that fits overhead on most U.S.",1.0,2.0,0.5,2.0,0.8,0.0,5.0,0.2631578947368421,0.024617201390580656,0.0,0.3242216858921512,1.0,2.0,0.25,0.25,0.5,2.0,0.8,2.0,2.0,0.8,0.4,14.0,6.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,-0.25,2.0,-0.4,0.0,2.0,0.10526315789473684,0.020733719176638438,0.04878048780487805,-0.017483551414993193,0.0,0.0,-0.06818181818181818,-0.06818181818181818,-0.25,2.0,-0.4,2.0,2.0,-0.4,-0.49090909090909096,-9.0,0.0,0.0,0.0,-2.0,0.0,-0.017483551414993193
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_16.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,16,20,16-20,20,Delsey,1,2,3.0,0.3333333333333333,3,0.6,0.16666666666666666,3,0.6,0,1,2,3.0,0.3333333333333333,0.16666666666666666,3,0.6,3,0,capacity_volume;comparison_ready_evidence;dimensions;expansion;lock_security;packing_organization;sustainability;weight,8,0.42105263157894735,0.05124287692759108,0.07142857142857142,0.33850672074892674,0.6666666666666666,10,2,299,Travelpro > Monos > Delsey > BEIS > BEIS > Monos > Travelpro > INUSA > INUSA > Monos > Travelpro > Delsey,"[Delsey]
BÉIS provides strong feature and lifestyle detail because it gives dimensions, weight, 49-61 L capacity, material, TSA lock, weight indicator, expandable space, compression straps, pouches, review count, and a clear “Perfect For” statement for overpackers and practical maximalists. [INUSA] [Monos] [Travelpro] [Delsey]","Delsey is clear and shopper-friendly because it gives weight, exterior and interior dimensions, volume, material, trip length, outfit capacity, domestic-airline fit caveats, TSA lock, spinner-wheel details, interior organization, included bags, warranty exclusions, and quality-testing language. INUSA feels less complete for comparison because the product page has fewer concrete buyer caveats and less detailed return, trial, warranty, and airline-fit language than the Monos, Travelpro, and Delsey pages.",1.0,2.0,0.2,4.0,0.4,0.0,13.0,0.6842105263157895,0.07196939687704762,0.04477611940298507,0.3646190692156818,1.0,1.0,0.14285714285714285,0.2,0.25,4.0,0.4,4.0,5.0,0.2,0.5555555555555556,7.0,2.0,baseline_curr/baseline_16_curr.txt,16-20,True,0.0,0.0,0.1333333333333333,-1.0,0.19999999999999996,0.0,-5.0,-0.26315789473684215,-0.02072651994945654,0.026652452025586353,-0.026112348466755086,0.0,1.0,0.023809523809523808,-0.033333333333333354,0.08333333333333331,-1.0,0.19999999999999996,-1.0,-2.0,0.39999999999999997,0.11111111111111105,3.0,0.0,0.0,0.0,1.0,0.0,-0.026112348466755086
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_6.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,6,10,6-10,6,Delsey,1,1,4.0,0.25,4,0.4,0.25,2,0.8,0,1,2,3.0,0.3333333333333333,0.5,2,0.8,2,0,,0,0.0,0.09959786628025848,0.0,0.15325290658938504,1.0,3,0,178,BEIS > BEIS > BEIS > Delsey,[Delsey],"If you want the page that most directly matches a 3–5 day trip, the Delsey Carry-On Plus is also strong because it is described as ideal for 3–5 day trips with room for 5–7 outfits and sized for the overhead compartment of most domestic airlines, but Delsey also warns that carry-on size and weight restrictions vary by airline.",1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.21052631578947367,0.05096827838462622,0.0975609756097561,0.43359973184295014,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.5,3.0,1.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,-1.0,-0.75,1.0,-0.19999999999999996,-1.0,-4.0,-0.21052631578947367,0.04862958789563226,-0.0975609756097561,-0.28034682525356514,0.0,0.0,-0.16666666666666663,-0.41666666666666663,-0.6666666666666667,1.0,-0.19999999999999996,1.0,3.0,-0.6,0.5,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.28034682525356514
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_6.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,6,10,6-10,7,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,150,Travelpro > Travelpro > Travelpro > Travelpro,,,1.0,1.0,0.2,2.0,0.8,0.0,0.0,0.0,0.09080566848171708,0.0,0.14149446702967675,1.0,2.0,0.5,0.2,0.3333333333333333,2.0,0.8,2.0,5.0,0.2,0.5,3.0,1.0,baseline_curr/baseline_6_curr.txt,6-10,True,-1.0,-1.0,-0.2,4.0,-0.8,0.0,0.0,0.0,-0.09080566848171708,0.0,-0.14149446702967675,-1.0,-2.0,-0.5,-0.2,-0.3333333333333333,4.0,-0.8,4.0,1.0,-0.2,-0.5,-3.0,-1.0,-1.0,-1.0,-4.0,0.0,-0.14149446702967675
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_6.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,6,10,6-10,8,Delsey,1,2,4.0,0.25,4,0.4,0.2222222222222222,3,0.6,0,1,2,5.0,0.2,0.2,3,0.6,3,0,cleaning_care;dimensions;durability_protection;electronics_convenience;expansion;lock_security;packing_organization;weight,8,0.42105263157894735,0.09056224780481024,0.12307692307692308,0.33745118100495664,1.0,3,0,176,INUSA > INUSA > Monos > Delsey > Travelpro > BEIS > Travelpro > Delsey > BEIS,"[INUSA] [Monos] [Delsey] [Travelpro] [BEIS] You may also give up some premium or specialized features, such as Travelpro’s USB-A and USB-C ports, aluminum corner guards, water-resistant pocket, tracking-device sleeve, and 2-inch expansion; Delsey’s SECURITECH zipper, shock-absorbing corner protectors, USB port, laundry bag, and shoe bag; and BÉIS’s weight indicator, 2-inch expandable space, and multiple separate pouches. [Travelpro] [Delsey] [BEIS]","Compared with the higher-priced options, you may give up capacity, since INUSA lists 37.72 L while Monos lists 39.9 L, Delsey lists 44 L, Travelpro lists 46 L, and BÉIS lists 49–61 L. You may also give up some premium or specialized features, such as Travelpro’s USB-A and USB-C ports, aluminum corner guards, water-resistant pocket, tracking-device sleeve, and 2-inch expansion; Delsey’s SECURITECH zipper, shock-absorbing corner protectors, USB port, laundry bag, and shoe bag; and BÉIS’s weight indicator, 2-inch expandable space, and multiple separate pouches.",1.0,2.0,0.2,3.0,0.6,0.0,7.0,0.3684210526315789,0.043515141415741004,0.028169014084507043,0.2932792575888067,1.0,2.0,0.18181818181818182,0.18181818181818182,0.2,3.0,0.6,3.0,5.0,0.2,1.0,2.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.04999999999999999,0.0,0.0,0.0,1.0,0.05263157894736842,0.04704710638906924,0.09490790899241604,0.04417192341614995,0.0,0.0,0.018181818181818188,0.04040404040404039,0.0,0.0,0.0,0.0,-1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04417192341614995
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_6.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,6,10,6-10,9,Delsey,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,2,2.0,0.5,0.2857142857142857,2,0.8,2,0,cleaning_care;durability_protection;lock_security;material_shell,4,0.21052631578947367,0.05409125639534377,0.04878048780487805,0.24357392094102853,1.0,7,0,201,Travelpro > Delsey > Monos > INUSA > BEIS,"[Delsey] Monos stands out as a cleaner, premium-protection option because its aerospace-grade, water-resistant polycarbonate shell is described as dent-resistant, impact-friendly, and virtually unbreakable, and it also has a TSA-accepted combination lock and YKK reverse-coil zippers.","Delsey stands out for zipper security and corner protection because it uses a 100% polycarbonate shell, shock-absorbing corner protectors, an integrated TSA-accepted lock, and a patented SECURITECH zipper described as three times more resistant than a standard zipper. BÉIS provides basic protection details, including a durable hard-shell exterior, a polycarbonate body, a TSA-approved lock, and stain resistance, but the provided page gives fewer reinforced-corner or advanced zipper details than Travelpro or Delsey.",1.0,1.0,0.5,2.0,0.8,0.0,5.0,0.2631578947368421,0.05529600494007126,0.06382978723404255,0.2565985813538224,1.0,2.0,0.2222222222222222,0.2,0.5,2.0,0.8,2.0,2.0,0.8,1.0,6.0,0.0,baseline_curr/baseline_6_curr.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.05263157894736842,-0.0012047485447274908,-0.015049299429164498,-0.013024660412793876,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.013024660412793876
